COLUMN01,COLUMN02,COLUMN03,COLUMN04,COLUMN05,COLUMN06,COLUMN07,COLUMN08,COLUMN09,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41,COLUMN42,COLUMN43,COLUMN44,COLUMN45,COLUMN46,COLUMN47,COLUMN48,COLUMN49,COLUMN50,COLUMN51,COLUMN52,COLUMN53,COLUMN54,COLUMN55
499326,000009.SZ,102118000,139600,146100,136200,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,145300,60000,94200,22800,11500,27800,4500,85900,6200,58800,16000,144300,144200,144100,144000,143900,143800,143700,143600,143500,143400,75400,27900,32100,100300,7200,45600,21500,28400,30500,11500,54385016,775044773,5534618,20470212,153600,125600,137500,150800
499803,000009.SZ,102121000,139600,146100,136200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,14500,60000,94700,22800,11500,27300,4500,85900,6200,58800,144200,144100,144000,143900,143800,143700,143600,143500,143400,143300,13600,32100,99700,7200,45600,21500,28400,30500,11500,17300,54476316,776362073,5444618,20485812,153600,125600,137300,150800
500364,000009.SZ,102124000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,12700,15600,59500,94700,22800,11500,27300,4500,85900,6200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,18600,99700,7200,45600,21500,28400,30500,11500,17300,14600,54524516,777056979,5434318,20506812,153600,125600,137300,150800
500858,000009.SZ,102127000,139600,146100,136200,144400,144500,144600,144700,144800,144900,145000,145100,145200,145300,145400,93000,22800,11500,27300,5500,85900,6200,57800,16000,9600,144400,144100,144000,143900,143800,143700,143600,143500,143400,143300,23300,18100,104800,7200,45600,21500,28400,30500,11500,17300,54640216,778727263,5462218,20427212,153600,125600,137400,150800
501320,000009.SZ,102130000,139600,146100,136200,144400,144500,144600,144700,144800,144900,145000,145100,145200,145300,145400,93300,22800,11500,27300,5500,85900,6200,57800,16000,9600,144300,144200,144100,144000,143900,143800,143700,143600,143500,143400,800,100,15600,104000,6800,46600,21500,28400,30500,11500,54663516,779063715,5439218,20450812,153600,125600,137300,150800
501785,000009.SZ,102133000,139600,146100,136200,144200,144200,144400,144500,144600,144700,144800,144900,145000,145100,145200,3700,14400,93100,23900,11500,27300,5500,86200,6200,57800,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,16800,105900,10300,45600,21500,28400,30500,11500,17300,14600,54669016,779143023,5445818,20479112,153600,125600,137300,150800
502179,000009.SZ,102136000,139600,146100,136200,144200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,3600,13000,15400,91900,23900,11500,27300,5500,87700,6200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,17300,105000,11700,45600,21500,28400,30500,11500,17300,14600,54673716,779210766,5446618,20485412,153600,125600,137300,150800
502653,000009.SZ,102139000,139600,146100,136200,144300,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,6700,16000,93500,23900,11500,27300,5500,87700,6200,50300,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,5000,56800,11700,45700,21500,28400,31500,11500,17300,14600,54760916,780467082,5388718,20478412,153600,125600,137300,150800
503109,000009.SZ,102142000,139600,146100,136200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,1300,34000,96200,19500,11500,27300,5500,88000,6200,50300,144200,144100,144000,143900,143800,143700,143600,143500,143400,143300,4100,8900,56800,11700,54700,21500,28400,31500,11500,17500,54776416,780690659,5403618,20505812,153600,125600,137300,150800
503587,000009.SZ,102145000,139600,146100,136200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,7500,34000,96200,19500,11500,27300,5500,88000,6200,50300,144200,144100,144000,143900,143800,143700,143600,143500,143400,143300,200,9000,59500,11400,56200,21500,28400,31500,11500,17500,54783716,780795906,5403718,20521612,153600,125600,137300,150800
504044,000009.SZ,102148000,139600,146100,136200,144200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,1100,19200,41300,100100,19600,11500,27900,5500,90000,6200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,16400,59500,11400,56400,21500,28400,31500,11500,17500,14600,54785216,780817536,5409018,20550912,153600,125600,137300,150800
504496,000009.SZ,102151000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,9200,20100,42000,100100,19600,11500,27900,5500,92200,6200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,700,60900,11400,57000,21500,64800,31500,11500,17500,14600,54803216,781076926,5435418,20580512,153600,125600,137300,150800
504985,000009.SZ,102154000,139600,146100,136200,144200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,8600,23600,42000,95800,20600,11500,27900,5500,92200,6200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,5400,61000,11400,57800,22000,64800,33100,11500,17500,14600,54811516,781196554,5442018,20571312,153600,125600,137300,150800
505446,000009.SZ,102157000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,11600,59700,42000,95800,20700,11500,27900,5500,92200,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,100,59600,11400,57800,20200,64800,33100,11500,17500,14600,54819516,781311860,5435118,20646612,153600,125600,137300,150800
505908,000009.SZ,102200000,139600,146100,136200,144100,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,9500,24800,60500,42000,95800,20700,11500,27900,5500,98000,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,59900,11400,57800,20200,65300,33400,11500,17500,14600,24200,54823616,781370941,5427818,20684312,153600,125600,137300,150700
506475,000009.SZ,102203000,139600,146100,136200,144100,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,8700,32900,60500,42000,95800,20700,11500,27900,5500,100700,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,60600,13400,57800,20200,65300,33400,11500,17500,14600,24200,54833216,781509271,5431218,20702512,153600,125600,137300,150700
506858,000009.SZ,102206000,139600,146100,136200,144100,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,9400,32800,60500,46200,95600,20700,11500,27900,5500,103100,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,1400,13400,57800,20200,65300,33400,11500,17500,14600,24200,54893516,782377608,5373318,20720912,153600,125600,137300,150700
507331,000009.SZ,102209000,139600,146100,136200,144000,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,13300,8000,32900,60500,45900,96100,20600,11500,27900,5500,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,13400,57800,20200,65300,33400,11500,17500,14600,24200,196100,54898916,782455404,5452918,20731512,153600,125600,137300,150700
507791,000009.SZ,102212000,139600,146100,136200,144000,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,13600,10100,32900,60500,45900,96100,20600,11500,27900,5500,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,12100,57500,20200,65300,33400,11500,17500,14600,24200,196400,54905316,782547551,5457318,20745812,153600,125600,137300,150700
508264,000009.SZ,102215000,139600,146100,136200,144000,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,15100,16100,36900,59100,44900,95100,20600,11500,27900,5500,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,9500,47500,20200,65300,33400,11500,17500,14600,24200,197100,54911016,782629601,5445218,20746912,153600,125600,137300,150700
508772,000009.SZ,102218000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,20000,16100,33900,59100,44900,92600,20600,11500,27300,5500,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,22700,45400,20700,65300,33400,11500,17500,14600,24200,199500,54918516,782737548,5459018,20750812,153600,125600,137300,150700
509193,000009.SZ,102221000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,9900,13500,32700,54100,44900,92600,20600,11500,27300,8000,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,25600,45800,20700,65300,53500,11500,17500,14600,24200,202500,54950616,783199680,5486118,20728312,153600,125600,137400,150700
509670,000009.SZ,102224000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,13500,13500,25500,54100,34100,92600,20600,11500,27300,8000,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,15400,45800,20700,65300,54200,12600,17500,14600,29200,202500,54962816,783375258,5482718,20740012,153600,125600,137400,150700
510149,000009.SZ,102227000,139600,146100,136200,144000,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,2600,11500,25500,54100,34400,95400,20600,11500,27300,8000,143800,143700,143600,143500,143400,143300,143200,143100,143000,142900,42300,22600,47500,59200,12600,12500,14600,29600,202500,3900,55008516,784033064,5448418,20735412,153600,125600,137300,150700
510619,000009.SZ,102230000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,1300,16500,25500,53100,34400,95400,20400,11500,27300,8000,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,5000,52200,24600,47000,58800,13100,12500,14600,29600,202500,55023116,784243291,5468518,20766512,153600,125600,137300,150700
511184,000009.SZ,102233000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,38700,16500,25500,53100,31600,95400,20400,11500,27300,8000,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,6800,52200,24600,47000,60300,13600,12500,24600,30600,202500,55025716,784280720,5491018,20808712,153600,125600,137400,150700
511581,000009.SZ,102236000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,39000,16500,25500,53100,31600,96000,20400,11500,27300,8000,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,8300,52700,26100,47000,57300,13600,12500,24600,30600,202500,55029816,784339727,5490618,20807612,153600,125600,137400,150700
512061,000009.SZ,102239000,139600,146100,136200,143900,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,47300,16500,25500,53300,31600,92200,20400,11500,27300,8000,143900,143800,143700,143600,143500,143400,143300,143200,143100,143000,17100,57100,29300,12100,58300,13600,12500,24600,30600,202500,55037816,784454855,5481718,20812812,153600,125600,137300,150700
512532,000009.SZ,102242000,139600,146100,136200,144100,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,16300,25500,53300,31600,92200,20400,11500,27300,3500,94900,144000,143800,143700,143600,143500,143400,143300,143200,143100,143000,148800,60100,29800,12100,63300,13600,12500,24600,30600,202500,55114716,785561958,5626018,20763112,153600,125600,137500,150700
513000,000009.SZ,102245000,139600,146100,136200,144200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,6600,53300,31600,92300,20400,11500,27300,4200,94900,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,20600,149800,2000,50100,29800,12100,63400,13600,16000,24600,55148916,786054920,5645618,20731512,153600,125600,137500,150800
513471,000009.SZ,102248000,139600,146100,136200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,53400,31600,92300,20400,11500,27300,4200,95100,6700,50200,144200,144100,144000,143900,143800,143700,143600,143500,143400,143300,10300,11200,150000,2000,51100,29800,12200,63400,13600,16000,55157616,786180357,5642218,20751512,153600,125600,137500,150800
513930,000009.SZ,102251000,139600,146100,136200,144100,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,48700,31600,92300,20400,11500,27900,5200,95100,6700,50200,144200,144100,144000,143900,143800,143700,143600,143500,143400,143300,2400,166000,151500,2000,41000,29300,12200,67800,13600,16000,55184216,786563874,5810918,20761912,153600,125600,137700,150700
514412,000009.SZ,102254000,139600,146100,136200,144100,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,48000,31000,92300,22900,11500,27900,5200,95100,6700,50200,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,174000,151500,2000,41000,29300,12200,68000,13600,16000,25600,55195616,786728196,5820218,20764812,153600,125600,137700,150700
514892,000009.SZ,102257000,139600,146100,136200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,145200,43600,31500,92300,22900,11500,27900,5200,95100,6700,50200,144200,144100,144000,143900,143800,143700,143600,143500,143400,143300,4600,177800,151500,3000,41000,29300,13200,68000,13600,16000,55199116,786778687,5783818,20793612,153600,125600,137700,150700
515355,000009.SZ,102300000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,18800,43600,31500,94800,22900,11500,27900,5200,95100,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,164300,153500,4700,41000,29300,13200,66300,13600,16000,25600,55217816,787048200,5768218,20824012,153600,125600,137700,150700
515907,000009.SZ,102303000,139600,146100,136200,144200,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,21900,50200,31500,94800,22900,12000,27900,5200,95100,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,124500,153500,5200,41700,29300,13200,66300,13600,16000,25600,55271516,787822151,5730218,20842612,153600,125600,137600,150700
516293,000009.SZ,102306000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,20700,51500,31500,95800,22900,12000,27900,5200,96500,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,98000,153600,6200,41700,29300,13200,66300,13600,16000,25600,55305216,788307810,5708018,20840412,153600,125600,137600,150700
516766,000009.SZ,102309000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,18900,53500,31500,95800,22900,12000,27900,5200,96500,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,75300,155300,10400,41700,29300,13200,68300,13600,26000,25600,55344316,788871350,5708618,20847312,153600,125600,137600,150700
517226,000009.SZ,102312000,139600,146100,136200,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,145100,23800,52300,33500,95800,22900,12000,27900,5200,103000,6700,144100,144000,143900,143800,143700,143600,143500,143400,143300,143200,35900,164000,10900,44700,29300,13200,68300,13600,26000,25600,55383616,789437663,5686418,20873112,153600,125600,137600,150700
517698,000009.SZ,102315000,139600,146100,136200,144100,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,15500,23700,52300,33500,98400,24000,12000,29900,4200,103800,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,119500,11900,45100,29300,13700,68300,13600,22500,26100,31200,55472716,790721142,5604618,20924012,153600,125600,137500,150700
518170,000009.SZ,102318000,139600,146100,136200,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,19800,25200,52000,33500,98500,21500,12000,29900,4200,104400,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,113800,12900,43600,30300,13700,68300,13600,22500,26100,31200,55481316,790845011,5597218,20925512,153600,125600,137500,150700
518630,000009.SZ,102321000,139600,146100,136200,144000,144100,144200,144300,144400,144500,144600,144700,144800,144900,145000,7000,24300,52000,33500,98500,21500,12000,29900,4200,104400,144000,143900,143800,143700,143600,143500,143400,143300,143200,143100,101300,15900,43600,29300,18700,68300,13600,22500,26100,31200,55537716,791657663,5590318,20912912,153600,125600,137500,150700
